,State,Year,Data
764,Wyoming,1974,278885.0
765,Alaska,1975,232172.0
766,Alabama,1975,1515130.0
767,Arkansas,1975,785659.0
768,Arizona,1975,660004.0
769,California,1975,6032845.0
770,Colorado,1975,784438.0
771,Connecticut,1975,689513.0
772,District of Columbia,1975,163161.0
773,Delaware,1975,218797.0
774,Florida,1975,1939837.0
775,Georgia,1975,1489772.0
776,Hawaii,1975,214378.0
777,Iowa,1975,942050.0
778,Idaho,1975,358858.0
779,Illinois,1975,3860591.0
780,Indiana,1975,2377767.0
781,Kansas,1975,924911.0
782,Kentucky,1975,1278425.0
783,Louisiana,1975,3107626.0
784,Massachusetts,1975,1420313.0
785,Maryland,1975,1069386.0
786,Maine,1975,324651.0
787,Michigan,1975,2865742.0
788,Minnesota,1975,1246041.0
789,Missouri,1975,1412553.0
790,Mississippi,1975,771990.0
791,Montana,1975,345409.0
792,North Carolina,1975,1458782.0
793,North Dakota,1975,206515.0
794,Nebraska,1975,525658.0
795,New Hampshire,1975,201882.0
796,New Jersey,1975,1883779.0
797,New Mexico,1975,459396.0
798,Nevada,1975,238093.0
799,New York,1975,3925249.0
800,Ohio,1975,3979902.0
801,Oklahoma,1975,1070091.0
802,Oregon,1975,867638.0
803,Pennsylvania,1975,3913887.0
804,Rhode Island,1975,206221.0
805,South Carolina,1975,840874.0
806,South Dakota,1975,181948.0
807,Tennessee,1975,1614225.0
808,Texas,1975,7511439.0
809,Utah,1975,480756.0
810,Virginia,1975,1358994.0
811,Vermont,1975,114356.0
812,Washington,1975,1458166.0
813,Wisconsin,1975,1341892.0
814,West Virginia,1975,790364.0
815,Wyoming,1975,277367.0
816,Alaska,1976,254649.0
817,Alabama,1976,1551806.0
818,Arkansas,1976,840830.0
819,Arizona,1976,691884.0
820,California,1976,6186312.0
821,Colorado,1976,818799.0
822,Connecticut,1976,742109.0
823,District of Columbia,1976,164436.0
824,Delaware,1976,229178.0
825,Florida,1976,2062020.0
826,Georgia,1976,1552529.0
827,Hawaii,1976,220042.0
828,Iowa,1976,979112.0
829,Idaho,1976,362198.0
830,Illinois,1976,4019369.0
831,Indiana,1976,2410240.0
832,Kansas,1976,972467.0
833,Kentucky,1976,1400423.0
834,Louisiana,1976,3535790.0
835,Massachusetts,1976,1499176.0
836,Maryland,1976,1148110.0
837,Maine,1976,380599.0
838,Michigan,1976,2983999.0
839,Minnesota,1976,1293627.0
840,Missouri,1976,1471585.0
841,Mississippi,1976,778923.0
842,Montana,1976,365130.0
843,North Carolina,1976,1558503.0
844,North Dakota,1976,210442.0
845,Nebraska,1976,554831.0
846,New Hampshire,1976,226976.0
847,New Jersey,1976,2070578.0
848,New Mexico,1976,508860.0
849,Nevada,1976,250239.0
850,New York,1976,4224994.0
851,Ohio,1976,4208900.0
852,Oklahoma,1976,1162766.0
853,Oregon,1976,885915.0
854,Pennsylvania,1976,4164173.0
855,Rhode Island,1976,215504.0
856,South Carolina,1976,964613.0
857,South Dakota,1976,195374.0
858,Tennessee,1976,1720063.0
859,Texas,1976,7835920.0
860,Utah,1976,510233.0
861,Virginia,1976,1443835.0
862,Vermont,1976,131790.0
863,Washington,1976,1506955.0
864,Wisconsin,1976,1372938.0
865,West Virginia,1976,826694.0
866,Wyoming,1976,300313.0
867,Alaska,1977,293489.0
868,Alabama,1977,1623443.0
869,Arkansas,1977,886292.0
870,Arizona,1977,738889.0
871,California,1977,6361466.0
872,Colorado,1977,835096.0
873,Connecticut,1977,748110.0
874,District of Columbia,1977,163353.0
875,Delaware,1977,227666.0
876,Florida,1977,2217477.0
877,Georgia,1977,1628701.0
878,Hawaii,1977,233334.0
879,Iowa,1977,979937.0
880,Idaho,1977,366421.0
881,Illinois,1977,4099481.0
882,Indiana,1977,2485596.0
883,Kansas,1977,981082.0
884,Kentucky,1977,1414018.0
885,Louisiana,1977,3936486.0
886,Massachusetts,1977,1486580.0
887,Maryland,1977,1129827.0
888,Maine,1977,396866.0
889,Michigan,1977,2873174.0
890,Minnesota,1977,1257346.0
891,Missouri,1977,1505717.0
892,Mississippi,1977,819170.0
893,Montana,1977,361105.0
894,North Carolina,1977,1633866.0
895,North Dakota,1977,210359.0
896,Nebraska,1977,556876.0
897,New Hampshire,1977,230352.0
898,New Jersey,1977,2005608.0
899,New Mexico,1977,473306.0
900,Nevada,1977,256716.0
901,New York,1977,4195220.0
902,Ohio,1977,4198403.0
903,Oklahoma,1977,1224894.0
904,Oregon,1977,885093.0
905,Pennsylvania,1977,4127190.0
906,Rhode Island,1977,223147.0
907,South Carolina,1977,1000303.0
908,South Dakota,1977,196832.0
909,Tennessee,1977,1779374.0
910,Texas,1977,8475779.0
911,Utah,1977,486089.0
912,Virginia,1977,1486224.0
913,Vermont,1977,129325.0
914,Washington,1977,1524554.0
915,Wisconsin,1977,1437713.0
916,West Virginia,1977,819746.0
917,Wyoming,1977,325289.0
918,Alaska,1978,324010.0
919,Alabama,1978,1638359.0
920,Arkansas,1978,887040.0
921,Arizona,1978,747985.0
922,California,1978,6472696.0
923,Colorado,1978,850246.0
924,Connecticut,1978,768737.0
925,District of Columbia,1978,160278.0
926,Delaware,1978,226261.0
927,Florida,1978,2327321.0
928,Georgia,1978,1683045.0
929,Hawaii,1978,236970.0
930,Iowa,1978,962094.0
931,Idaho,1978,369908.0
932,Illinois,1978,4199421.0
933,Indiana,1978,2535537.0
934,Kansas,1978,1037084.0
935,Kentucky,1978,1400112.0
936,Louisiana,1978,4095231.0
937,Massachusetts,1978,1471615.0
938,Maryland,1978,1154687.0
939,Maine,1978,384636.0
940,Michigan,1978,2942354.0
941,Minnesota,1978,1350594.0
942,Missouri,1978,1556126.0
943,Mississippi,1978,849268.0
944,Montana,1978,383374.0
945,North Carolina,1978,1665364.0
946,North Dakota,1978,230012.0
947,Nebraska,1978,556658.0
948,New Hampshire,1978,233236.0
949,New Jersey,1978,2020375.0
950,New Mexico,1978,475173.0
951,Nevada,1978,282200.0
952,New York,1978,4195842.0
953,Ohio,1978,4275771.0
954,Oklahoma,1978,1266603.0
955,Oregon,1978,951139.0
956,Pennsylvania,1978,4128436.0
957,Rhode Island,1978,212617.0
958,South Carolina,1978,994484.0
959,South Dakota,1978,205651.0
960,Tennessee,1978,1762976.0
961,Texas,1978,8941144.0
962,Utah,1978,510695.0
963,Virginia,1978,1515163.0
964,Vermont,1978,134455.0
965,Washington,1978,1616207.0
966,Wisconsin,1978,1501615.0
967,West Virginia,1978,807745.0
968,Wyoming,1978,354800.0
969,Alaska,1979,299774.0
970,Alabama,1979,1648767.0
971,Arkansas,1979,872687.0
972,Arizona,1979,786479.0
973,California,1979,6727621.0
974,Colorado,1979,856031.0
975,Connecticut,1979,755692.0
976,District of Columbia,1979,152431.0
977,Delaware,1979,244675.0
978,Florida,1979,2422499.0
979,Georgia,1979,1729590.0
980,Hawaii,1979,256604.0
981,Iowa,1979,1038993.0
982,Idaho,1979,384011.0
983,Illinois,1979,4049381.0
984,Indiana,1979,2585762.0
985,Kansas,1979,1132093.0
986,Kentucky,1979,1432637.0
987,Louisiana,1979,4044770.0
988,Massachusetts,1979,1308451.0
989,Maryland,1979,1219177.0
990,Maine,1979,363580.0
991,Michigan,1979,2923445.0
992,Minnesota,1979,1350455.0
993,Missouri,1979,1530220.0
994,Mississippi,1979,877571.0
995,Montana,1979,397177.0
996,North Carolina,1979,1730521.0
997,North Dakota,1979,237989.0
998,Nebraska,1979,545126.0
999,New Hampshire,1979,210760.0
1000,New Jersey,1979,2032650.0
1001,New Mexico,1979,480612.0
1002,Nevada,1979,296498.0
1003,New York,1979,3972800.0
1004,Ohio,1979,4261990.0
1005,Oklahoma,1979,1322376.0
1006,Oregon,1979,977131.0
1007,Pennsylvania,1979,4249658.0
1008,Rhode Island,1979,201339.0
1009,South Carolina,1979,984487.0
1010,South Dakota,1979,204965.0
1011,Tennessee,1979,1800371.0
1012,Texas,1979,9308055.0
1013,Utah,1979,526397.0
1014,Virginia,1979,1568370.0
1015,Vermont,1979,131782.0
1016,Washington,1979,1667783.0
1017,Wisconsin,1979,1468965.0
1018,West Virginia,1979,823762.0
1019,Wyoming,1979,378316.0
1020,Alaska,1980,295745.0
1021,Alabama,1980,1644874.0
1022,Arkansas,1980,859238.0
1023,Arizona,1980,754491.0
1024,California,1980,6540472.0
1025,Colorado,1980,838088.0
1026,Connecticut,1980,728226.0
1027,District of Columbia,1980,153262.0
1028,Delaware,1980,242340.0
1029,Florida,1980,2511917.0
1030,Georgia,1980,1717236.0
1031,Hawaii,1980,262347.0
1032,Iowa,1980,983303.0
1033,Idaho,1980,347655.0
1034,Illinois,1980,3768260.0
1035,Indiana,1980,2400197.0
1036,Kansas,1980,1022129.0
1037,Kentucky,1980,1367982.0
1038,Louisiana,1980,3909016.0
1039,Massachusetts,1980,1246693.0
1040,Maryland,1980,1156510.0
1041,Maine,1980,381550.0
1042,Michigan,1980,2824417.0
1043,Minnesota,1980,1224226.0
1044,Missouri,1980,1422627.0
1045,Mississippi,1980,833876.0
1046,Montana,1980,360216.0
1047,North Carolina,1980,1667382.0
1048,North Dakota,1980,222373.0
1049,Nebraska,1980,507068.0
1050,New Hampshire,1980,208260.0
1051,New Jersey,1980,2042226.0
1052,New Mexico,1980,480615.0
1053,Nevada,1980,291313.0
1054,New York,1980,3863274.0
1055,Ohio,1980,3950811.0
1056,Oklahoma,1980,1213993.0
1057,Oregon,1980,945029.0
1058,Pennsylvania,1980,3996299.0
1059,Rhode Island,1980,185615.0
1060,South Carolina,1980,997901.0
1061,South Dakota,1980,190687.0
1062,Tennessee,1980,1724916.0
1063,Texas,1980,9385670.0
1064,Utah,1980,504574.0
1065,Virginia,1980,1530854.0
1066,Vermont,1980,125793.0
1067,Washington,1980,1636821.0
1068,Wisconsin,1980,1463981.0
1069,West Virginia,1980,788175.0
1070,Wyoming,1980,362253.0
1071,Alaska,1981,279661.0
1072,Alabama,1981,1604035.0
1073,Arkansas,1981,821800.0
1074,Arizona,1981,787920.0
1075,California,1981,6332205.0
1076,Colorado,1981,816311.0
1077,Connecticut,1981,695795.0
1078,District of Columbia,1981,149271.0
1079,Delaware,1981,195218.0
1080,Florida,1981,2482043.0
1081,Georgia,1981,1694324.0
1082,Hawaii,1981,236718.0
1083,Iowa,1981,968673.0
1084,Idaho,1981,361884.0
1085,Illinois,1981,3547208.0
1086,Indiana,1981,2359274.0
1087,Kansas,1981,947309.0
1088,Kentucky,1981,1297313.0
1089,Louisiana,1981,3962025.0
1090,Massachusetts,1981,1215717.0
1091,Maryland,1981,1140938.0
1092,Maine,1981,380501.0
1093,Michigan,1981,2673062.0
1094,Minnesota,1981,1176563.0
1095,Missouri,1981,1364588.0
1096,Mississippi,1981,817881.0
1097,Montana,1981,337187.0
1098,North Carolina,1981,1629516.0
1099,North Dakota,1981,236161.0
1100,Nebraska,1981,477613.0
1101,New Hampshire,1981,200294.0
1102,New Jersey,1981,2026137.0
1103,New Mexico,1981,472741.0
1104,Nevada,1981,286208.0
1105,New York,1981,3673745.0
1106,Ohio,1981,3848330.0
1107,Oklahoma,1981,1248960.0
1108,Oregon,1981,939039.0
1109,Pennsylvania,1981,3809830.0
1110,Rhode Island,1981,175209.0
1111,South Carolina,1981,1002177.0
1112,South Dakota,1981,178760.0
1113,Tennessee,1981,1693019.0
1114,Texas,1981,9147556.0
1115,Utah,1981,478203.0
1116,Virginia,1981,1514259.0
1117,Vermont,1981,120672.0
1118,Washington,1981,1762292.0
1119,Wisconsin,1981,1421298.0
1120,West Virginia,1981,769650.0
1121,Wyoming,1981,352782.0
1122,Alaska,1982,409057.0
1123,Alabama,1982,1499050.0
1124,Arkansas,1982,792462.0
1125,Arizona,1982,746494.0
1126,California,1982,6076050.0
1127,Colorado,1982,833092.0
1128,Connecticut,1982,696739.0
1129,District of Columbia,1982,163811.0
1130,Delaware,1982,186552.0
1131,Florida,1982,2402137.0
1132,Georgia,1982,1679709.0
1133,Hawaii,1982,218095.0
1134,Iowa,1982,969163.0
1135,Idaho,1982,350310.0
1136,Illinois,1982,3394044.0
1137,Indiana,1982,2177454.0
1138,Kansas,1982,944960.0
1139,Kentucky,1982,1262083.0
1140,Louisiana,1982,3637501.0
1141,Massachusetts,1982,1234902.0
1142,Maryland,1982,1102129.0
1143,Maine,1982,426436.0
1144,Michigan,1982,2525049.0
1145,Minnesota,1982,1187287.0
1146,Missouri,1982,1361929.0
1147,Mississippi,1982,814290.0
1148,Montana,1982,316999.0
1149,North Carolina,1982,1592073.0
1150,North Dakota,1982,234682.0
1151,Nebraska,1982,492029.0
1152,New Hampshire,1982,201336.0
1153,New Jersey,1982,2064991.0
1154,New Mexico,1982,465226.0
1155,Nevada,1982,290160.0
1156,New York,1982,3529658.0
1157,Ohio,1982,3507765.0
1158,Oklahoma,1982,1318075.0
1159,Oregon,1982,905941.0
1160,Pennsylvania,1982,3363346.0
1161,Rhode Island,1982,174887.0
1162,South Carolina,1982,973134.0
1163,South Dakota,1982,191238.0
1164,Tennessee,1982,1611851.0
1165,Texas,1982,8471394.0
1166,Utah,1982,467638.0
1167,Virginia,1982,1501050.0
1168,Vermont,1982,115117.0
1169,Washington,1982,1667861.0
1170,Wisconsin,1982,1404352.0
1171,West Virginia,1982,713139.0
1172,Wyoming,1982,363372.0
1173,Alaska,1983,437627.0
1174,Alabama,1983,1445946.0
1175,Arkansas,1983,796587.0
1176,Arizona,1983,758000.0
1177,California,1983,6092316.0
1178,Colorado,1983,831430.0
1179,Connecticut,1983,688418.0
1180,District of Columbia,1983,162575.0
1181,Delaware,1983,197917.0
1182,Florida,1983,2457345.0
1183,Georgia,1983,1749228.0
1184,Hawaii,1983,221150.0
1185,Iowa,1983,953081.0
1186,Idaho,1983,345649.0
1187,Illinois,1983,3472747.0
1188,Indiana,1983,2197757.0
1189,Kansas,1983,917190.0
1190,Kentucky,1983,1276623.0
1191,Louisiana,1983,3431465.0
1192,Massachusetts,1983,1231961.0
1193,Maryland,1983,1120386.0
1194,Maine,1983,391587.0
1195,Michigan,1983,2521430.0
1196,Minnesota,1983,1190390.0
1197,Missouri,1983,1364968.0
1198,Mississippi,1983,819939.0
1199,Montana,1983,323449.0
1200,North Carolina,1983,1668995.0
1201,North Dakota,1983,230477.0
1202,Nebraska,1983,502801.0
1203,New Hampshire,1983,204533.0
1204,New Jersey,1983,2087571.0
1205,New Mexico,1983,472744.0
1206,Nevada,1983,300667.0
1207,New York,1983,3353921.0
1208,Ohio,1983,3444507.0
1209,Oklahoma,1983,1316946.0
1210,Oregon,1983,868020.0
1211,Pennsylvania,1983,3377212.0
1212,Rhode Island,1983,180973.0
1213,South Carolina,1983,1006503.0
1214,South Dakota,1983,185488.0
1215,Tennessee,1983,1660254.0
1216,Texas,1983,8406461.0
1217,Utah,1983,491810.0
1218,Virginia,1983,1559137.0
1219,Vermont,1983,123272.0
1220,Washington,1983,1624957.0
1221,Wisconsin,1983,1419852.0
1222,West Virginia,1983,681588.0
1223,Wyoming,1983,329172.0
1224,Alaska,1984,482889.0
1225,Alabama,1984,1544598.0
1226,Arkansas,1984,799005.0
1227,Arizona,1984,802626.0
1228,California,1984,6533180.0
1229,Colorado,1984,867717.0
1230,Connecticut,1984,715073.0
1231,District of Columbia,1984,167024.0
1232,Delaware,1984,220487.0
1233,Florida,1984,2551259.0
1234,Georgia,1984,1875179.0
1235,Hawaii,1984,232426.0
1236,Iowa,1984,936823.0
1237,Idaho,1984,346809.0
1238,Illinois,1984,3502000.0
1239,Indiana,1984,2271002.0
1240,Kansas,1984,1016638.0
1241,Kentucky,1984,1375310.0
1242,Louisiana,1984,3575817.0
1243,Massachusetts,1984,1292240.0
1244,Maryland,1984,1192374.0
1245,Maine,1984,418276.0
1246,Michigan,1984,2597220.0
1247,Minnesota,1984,1251746.0
1248,Missouri,1984,1382791.0
1249,Mississippi,1984,858698.0
1250,Montana,1984,359490.0
1251,North Carolina,1984,1800225.0
1252,North Dakota,1984,259557.0
1253,Nebraska,1984,506451.0
1254,New Hampshire,1984,224289.0
1255,New Jersey,1984,2184942.0
1256,New Mexico,1984,474648.0
1257,Nevada,1984,300567.0
1258,New York,1984,3403950.0
1259,Ohio,1984,3646301.0
1260,Oklahoma,1984,1322507.0
1261,Oregon,1984,936508.0
1262,Pennsylvania,1984,3604664.0
1263,Rhode Island,1984,192232.0
1264,South Carolina,1984,1069330.0
1265,South Dakota,1984,188704.0
1266,Tennessee,1984,1737534.0
1267,Texas,1984,8946242.0
1268,Utah,1984,504008.0
1269,Virginia,1984,1636831.0
1270,Vermont,1984,132836.0
1271,Washington,1984,1724697.0
1272,Wisconsin,1984,1487633.0
1273,West Virginia,1984,717840.0
1274,Wyoming,1984,351234.0
1275,Alaska,1985,474429.0
1276,Alabama,1985,1519675.0
1277,Arkansas,1985,789513.0
1278,Arizona,1985,843102.0
1279,California,1985,6601489.0
1280,Colorado,1985,869749.0
1281,Connecticut,1985,723070.0
1282,District of Columbia,1985,165934.0
1283,Delaware,1985,214953.0
1284,Florida,1985,2698976.0
1285,Georgia,1985,1931023.0
1286,Hawaii,1985,248554.0
1287,Iowa,1985,897903.0
1288,Idaho,1985,354814.0
1289,Illinois,1985,3434273.0
1290,Indiana,1985,2301292.0
1291,Kansas,1985,1011726.0
1292,Kentucky,1985,1329732.0
1293,Louisiana,1985,3340207.0
1294,Massachusetts,1985,1313664.0
1295,Maryland,1985,1160048.0
1296,Maine,1985,423461.0
1297,Michigan,1985,2634458.0
1298,Minnesota,1985,1258254.0
1299,Missouri,1985,1405803.0
1300,Mississippi,1985,837167.0
1301,Montana,1985,370198.0
1302,North Carolina,1985,1797051.0
1303,North Dakota,1985,300438.0
1304,Nebraska,1985,499912.0
1305,New Hampshire,1985,233475.0
1306,New Jersey,1985,2137379.0
1307,New Mexico,1985,466444.0
1308,Nevada,1985,302688.0
1309,New York,1985,3508528.0
1310,Ohio,1985,3622387.0
1311,Oklahoma,1985,1297798.0
1312,Oregon,1985,913873.0
1313,Pennsylvania,1985,3434064.0
1314,Rhode Island,1985,204275.0
1315,South Carolina,1985,1076310.0
1316,South Dakota,1985,194819.0
1317,Tennessee,1985,1711499.0
1318,Texas,1985,9011817.0
1319,Utah,1985,500434.0
1320,Virginia,1985,1670500.0
1321,Vermont,1985,134538.0
1322,Washington,1985,1724684.0
1323,Wisconsin,1985,1501131.0
1324,West Virginia,1985,665396.0
1325,Wyoming,1985,357215.0
1326,Alaska,1986,504252.0
1327,Alabama,1986,1504733.0
1328,Arkansas,1986,759564.0
1329,Arizona,1986,852973.0
1330,California,1986,6501121.0
1331,Colorado,1986,859444.0
1332,Connecticut,1986,739744.0
1333,District of Columbia,1986,174696.0
1334,Delaware,1986,217072.0
1335,Florida,1986,2781956.0
1336,Georgia,1986,1953662.0
1337,Hawaii,1986,245329.0
1338,Iowa,1986,901984.0
1339,Idaho,1986,342134.0
1340,Illinois,1986,3416921.0
1341,Indiana,1986,2262531.0
1342,Kansas,1986,974201.0
1343,Kentucky,1986,1304571.0
1344,Louisiana,1986,3500802.0
1345,Massachusetts,1986,1383264.0
1346,Maryland,1986,1182435.0
1347,Maine,1986,444354.0
1348,Michigan,1986,2651892.0
1349,Minnesota,1986,1245900.0
1350,Missouri,1986,1407765.0
1351,Mississippi,1986,846367.0
1352,Montana,1986,352552.0
1353,North Carolina,1986,1879993.0
1354,North Dakota,1986,303900.0
1355,Nebraska,1986,482525.0
1356,New Hampshire,1986,252309.0
1357,New Jersey,1986,2200878.0
1358,New Mexico,1986,454881.0
1359,Nevada,1986,303314.0
1360,New York,1986,3554662.0
1361,Ohio,1986,3591701.0
1362,Oklahoma,1986,1203182.0
1363,Oregon,1986,895457.0
1364,Pennsylvania,1986,3378296.0
1365,Rhode Island,1986,206204.0
1366,South Carolina,1986,1142219.0
1367,South Dakota,1986,195032.0
1368,Tennessee,1986,1700016.0
1369,Texas,1986,9007599.0
1370,Utah,1986,470786.0
1371,Virginia,1986,1756943.0
1372,Vermont,1986,128263.0
1373,Washington,1986,1758552.0
1374,Wisconsin,1986,1425549.0
1375,West Virginia,1986,668346.0
1376,Wyoming,1986,335938.0
1377,Alaska,1987,499211.0
1378,Alabama,1987,1582639.0
1379,Arkansas,1987,736170.0
1380,Arizona,1987,865824.0
1381,California,1987,6938475.0
1382,Colorado,1987,866162.0
1383,Connecticut,1987,763522.0
1384,District of Columbia,1987,174233.0
1385,Delaware,1987,227480.0
1386,Florida,1987,2870556.0
1387,Georgia,1987,2049053.0
1388,Hawaii,1987,249461.0
1389,Iowa,1987,906929.0
1390,Idaho,1987,345498.0
1391,Illinois,1987,3472023.0
1392,Indiana,1987,2380691.0
1393,Kansas,1987,1015692.0
1394,Kentucky,1987,1341279.0
1395,Louisiana,1987,3564236.0
1396,Massachusetts,1987,1404906.0
1397,Maryland,1987,1249115.0
1398,Maine,1987,433183.0
1399,Michigan,1987,2639558.0
1400,Minnesota,1987,1251390.0
1401,Missouri,1987,1430886.0
1402,Mississippi,1987,868802.0
1403,Montana,1987,329241.0
1404,North Carolina,1987,1966269.0
1405,North Dakota,1987,302940.0
1406,Nebraska,1987,495732.0
1407,New Hampshire,1987,273261.0
1408,New Jersey,1987,2276016.0
1409,New Mexico,1987,485504.0
1410,Nevada,1987,330578.0
1411,New York,1987,3658508.0
1412,Ohio,1987,3708183.0
1413,Oklahoma,1987,1256837.0
1414,Oregon,1987,940455.0
1415,Pennsylvania,1987,3551982.0
1416,Rhode Island,1987,215862.0
1417,South Carolina,1987,1178512.0
1418,South Dakota,1987,195204.0
1419,Tennessee,1987,1712673.0
1420,Texas,1987,9240071.0
1421,Utah,1987,462389.0
1422,Virginia,1987,1847217.0
1423,Vermont,1987,137510.0
1424,Washington,1987,1810437.0
1425,Wisconsin,1987,1404088.0
1426,West Virginia,1987,681320.0
1427,Wyoming,1987,363821.0
1428,Alaska,1988,521398.0
1429,Alabama,1988,1651726.0
1430,Arkansas,1988,817720.0
1431,Arizona,1988,906415.0
1432,California,1988,7143783.0
1433,Colorado,1988,899364.0
1434,Connecticut,1988,795471.0
1435,District of Columbia,1988,174976.0
1436,Delaware,1988,234133.0
1437,Florida,1988,3042056.0
1438,Georgia,1988,2138263.0
1439,Hawaii,1988,289691.0
1440,Iowa,1988,978710.0
1441,Idaho,1988,365706.0
1442,Illinois,1988,3702319.0
1443,Indiana,1988,2484357.0
1444,Kansas,1988,1069693.0
1445,Kentucky,1988,1419083.0
1446,Louisiana,1988,3601826.0
1447,Massachusetts,1988,1427362.0
1448,Maryland,1988,1288359.0
1449,Maine,1988,484767.0
1450,Michigan,1988,2812015.0
1451,Minnesota,1988,1355217.0
1452,Missouri,1988,1500220.0
1453,Mississippi,1988,917601.0
1454,Montana,1988,341806.0
1455,North Carolina,1988,2044646.0
1456,North Dakota,1988,306556.0
1457,Nebraska,1988,535116.0
1458,New Hampshire,1988,273541.0
1459,New Jersey,1988,2293960.0
1460,New Mexico,1988,510363.0
1461,Nevada,1988,353306.0
1462,New York,1988,3748830.0
1463,Ohio,1988,3844211.0
1464,Oklahoma,1988,1291311.0
1465,Oregon,1988,991005.0
1466,Pennsylvania,1988,3713946.0
1467,Rhode Island,1988,223279.0
1468,South Carolina,1988,1235317.0
1469,South Dakota,1988,205416.0
1470,Tennessee,1988,1777007.0
1471,Texas,1988,9811771.0
1472,Utah,1988,526305.0
1473,Virginia,1988,1921950.0
1474,Vermont,1988,144630.0
1475,Washington,1988,1947741.0
1476,Wisconsin,1988,1510126.0
1477,West Virginia,1988,726601.0
1478,Wyoming,1988,370702.0
1479,Alaska,1989,576192.0
1480,Alabama,1989,1683173.0
1481,Arkansas,1989,882855.0
1482,Arizona,1989,943115.0
1483,California,1989,7420327.0
1484,Colorado,1989,915127.0
1485,Connecticut,1989,811311.0
1486,District of Columbia,1989,180533.0
1487,Delaware,1989,241618.0
1488,Florida,1989,3248530.0
1489,Georgia,1989,2219567.0
1490,Hawaii,1989,309767.0
1491,Iowa,1989,940800.0
1492,Idaho,1989,399732.0
1493,Illinois,1989,3619229.0
1494,Indiana,1989,2517053.0
1495,Kansas,1989,1042967.0
1496,Kentucky,1989,1509038.0
1497,Louisiana,1989,3759315.0
1498,Massachusetts,1989,1459706.0
1499,Maryland,1989,1320439.0
1500,Maine,1989,478996.0
1501,Michigan,1989,2845535.0
1502,Minnesota,1989,1392696.0
